class	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20
3.000000	27.000000	134.000000	9.000000	0.000000	0.000000	1.111100	0.981310	1.611100	1.062800	8.703700	3.666700	15.889000	6.555600	-15.111000	21.556000	-6.444400	15.889000	0.772830	-2.343000
5.000000	229.000000	104.000000	9.000000	0.000000	0.000000	0.500000	0.547720	2.833300	2.041200	19.778000	16.333000	26.111000	16.889000	-10.333000	19.000000	-8.666700	26.111000	0.375530	-2.150600
5.000000	61.000000	92.000000	9.000000	0.000000	0.000000	1.277800	1.062800	0.555560	0.620630	17.259000	12.889000	25.778000	13.111000	-13.111000	25.556000	-12.444000	25.778000	0.499700	-2.111800
7.000000	8.000000	199.000000	9.000000	0.000000	0.000000	1.666700	0.788810	1.388900	0.712320	15.000000	13.333000	11.778000	19.889000	-5.000000	-9.666700	14.667000	19.889000	0.408880	1.905300
6.000000	42.000000	203.000000	9.000000	0.000000	0.000000	0.944440	0.646930	6.055600	2.462300	54.519000	48.667000	67.111000	47.778000	-17.556000	37.778000	-20.222000	67.111000	0.289790	-2.046500
6.000000	137.000000	182.000000	9.000000	0.000000	0.000000	1.833300	3.855600	3.611100	9.218500	34.926000	31.444000	42.889000	30.444000	-10.444000	23.889000	-13.444000	42.889000	0.285760	-2.001100
6.000000	239.000000	160.000000	9.000000	0.000000	0.000000	1.833300	0.922220	5.944400	4.596300	45.148000	37.889000	58.333000	39.222000	-21.778000	39.556000	-17.778000	58.333000	0.352130	-2.163000
3.000000	48.000000	79.000000	9.000000	0.000000	0.000000	1.777800	1.851800	1.166700	1.322200	5.407400	1.777800	10.556000	3.888900	-10.889000	15.444000	-4.555600	10.556000	0.842450	-2.339800
5.000000	206.000000	64.000000	9.000000	0.000000	0.000000	0.055556	0.136080	0.277780	0.136080	5.703700	3.666700	10.333000	3.111100	-6.111100	13.889000	-7.777800	10.333000	0.697980	-2.015400
3.000000	90.000000	122.000000	9.000000	0.111110	0.000000	1.666700	1.398400	1.166700	0.691220	16.185000	10.222000	25.333000	13.000000	-17.889000	27.444000	-9.555600	25.333000	0.584740	-2.247300
5.000000	187.000000	134.000000	9.000000	0.111110	0.000000	3.000000	2.044400	1.111100	0.385180	26.704000	20.333000	37.444000	22.333000	-19.111000	32.222000	-13.111000	37.444000	0.457750	-2.216500
3.000000	140.000000	124.000000	9.000000	0.000000	0.000000	1.000000	0.444440	1.111100	1.051800	2.518500	0.222220	6.111100	1.222200	-6.888900	10.778000	-3.888900	6.111100	0.973760	-2.267500
5.000000	189.000000	62.000000	9.000000	0.000000	0.000000	0.388890	0.250920	0.444440	0.344260	7.629600	5.000000	13.111000	4.777800	-7.888900	16.444000	-8.555600	13.111000	0.635940	-2.066900
5.000000	83.000000	117.000000	9.000000	0.000000	0.000000	1.833300	1.378400	0.722220	0.490650	17.111000	14.556000	23.000000	13.778000	-7.666700	17.667000	-10.000000	23.000000	0.402200	-2.005100
4.000000	109.000000	76.000000	9.000000	0.000000	0.000000	1.500000	0.691210	0.388890	0.327730	51.778000	47.667000	61.556000	46.111000	-12.333000	29.333000	-17.000000	61.556000	0.250710	-1.989900
2.000000	124.000000	29.000000	9.000000	0.000000	0.000000	1.000000	0.711110	1.055500	0.907420	128.440000	119.220000	142.890000	123.220000	-27.667000	43.333000	-15.667000	142.890000	0.165620	-2.271100
1.000000	13.000000	142.000000	9.000000	0.000000	0.000000	0.388890	0.062963	1.277800	0.151850	4.592600	6.222200	5.222200	2.333300	4.888900	1.888900	-6.777800	6.333300	0.630160	-0.776330
7.000000	186.000000	218.000000	9.000000	0.000000	0.000000	1.166700	0.744440	1.166700	0.655550	13.704000	10.667000	12.667000	17.778000	-9.111100	-3.111100	12.222000	17.778000	0.401350	2.382700
2.000000	108.000000	59.000000	9.000000	0.000000	0.000000	0.500000	0.166670	1.055600	0.285190	126.150000	116.560000	140.440000	121.440000	-28.778000	42.889000	-14.111000	140.440000	0.170090	-2.308600
1.000000	229.000000	124.000000	9.000000	0.000000	0.000000	0.888890	0.074074	0.888890	0.340740	5.888900	7.111100	7.111100	3.444400	3.666700	3.666700	-7.333300	7.555600	0.545850	-1.037700
4.000000	152.000000	83.000000	9.000000	0.000000	0.000000	4.444400	1.327800	0.944440	0.680410	26.518000	23.333000	33.222000	23.000000	-9.555600	20.111000	-10.556000	33.222000	0.307410	-2.063200
7.000000	46.000000	235.000000	9.000000	0.000000	0.000000	1.944400	1.840700	1.722200	3.574100	10.889000	7.555600	9.333300	15.778000	-10.000000	-4.666700	14.667000	15.778000	0.520400	2.316200
7.000000	208.000000	240.000000	9.000000	0.111110	0.000000	1.055600	0.862960	2.444400	5.007400	14.148000	10.889000	13.000000	18.556000	-9.777800	-3.444400	13.222000	18.556000	0.421620	2.392500
1.000000	9.000000	92.000000	9.000000	0.000000	0.000000	1.388900	2.418500	2.500000	0.877780	19.074000	18.778000	24.111000	14.333000	-0.888890	15.111000	-14.222000	24.111000	0.401030	-1.570600
4.000000	165.000000	96.000000	9.000000	0.000000	0.000000	2.388900	1.574100	1.722200	1.218500	67.037000	61.000000	80.222000	59.889000	-18.111000	39.556000	-21.444000	80.222000	0.254600	-2.036300
5.000000	220.000000	61.000000	9.000000	0.000000	0.000000	0.277780	0.136080	0.555560	0.272160	6.888900	4.555600	12.000000	4.111100	-7.000000	15.333000	-8.333300	12.000000	0.655890	-2.039500
1.000000	23.000000	86.000000	9.000000	0.000000	0.000000	0.888890	0.651850	1.722200	1.307400	18.593000	18.556000	23.556000	13.667000	-0.111110	14.889000	-14.778000	23.556000	0.417920	-1.541500
3.000000	48.000000	83.000000	9.000000	0.000000	0.000000	2.277800	4.018500	2.333300	1.688900	6.259300	2.222200	11.889000	4.666700	-12.111000	16.889000	-4.777800	11.889000	0.827350	-2.345000
7.000000	156.000000	181.000000	9.000000	0.000000	0.000000	0.500000	0.349600	1.500000	0.505530	11.667000	9.000000	9.777800	16.222000	-8.000000	-5.666700	13.667000	16.222000	0.445980	2.206600
5.000000	241.000000	145.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.000000	200.000000	165.000000	9.000000	0.111110	0.000000	2.277800	3.974100	1.777800	0.918520	17.333000	12.889000	16.444000	22.667000	-13.333000	-2.666700	16.000000	22.667000	0.430820	2.471200
4.000000	106.000000	65.000000	9.000000	0.222220	0.000000	2.222200	1.655500	2.277800	0.827760	60.630000	53.667000	74.556000	53.667000	-20.889000	41.778000	-20.889000	74.556000	0.287320	-2.091000
4.000000	188.000000	73.000000	9.000000	0.000000	0.000000	1.055600	0.928960	2.277800	1.993500	40.185000	35.667000	49.778000	35.111000	-13.556000	28.778000	-15.222000	49.778000	0.297100	-2.055000
7.000000	210.000000	232.000000	9.000000	0.000000	0.000000	1.833300	1.206500	1.500000	1.722400	8.814800	6.555600	7.222200	12.667000	-6.777800	-4.777800	11.556000	12.667000	0.491390	2.201300
3.000000	96.000000	130.000000	9.000000	0.000000	0.000000	0.555560	0.455420	1.222200	0.655460	2.407400	0.444440	5.000000	1.777800	-5.888900	7.777800	-1.888900	5.000000	0.931220	-2.366200
5.000000	39.000000	137.000000	9.000000	0.000000	0.000000	0.222220	0.029630	0.277780	0.107410	1.370400	0.000000	4.111100	0.000000	-4.111100	8.222200	-4.111100	4.111100	1.000000	-2.094400
6.000000	5.000000	210.000000	9.000000	0.000000	0.111110	2.166700	1.670000	4.444400	2.613400	51.296000	45.444000	64.333000	44.111000	-17.556000	39.111000	-21.556000	64.333000	0.317570	-2.020900
4.000000	210.000000	73.000000	9.000000	0.000000	0.000000	1.333300	0.966090	1.000000	0.816490	42.259000	40.556000	47.333000	38.889000	-5.111100	15.222000	-10.111000	47.333000	0.178230	-1.893500
2.000000	73.000000	19.000000	9.000000	0.000000	0.000000	0.944440	0.389680	0.944440	0.680420	127.520000	116.560000	143.110000	122.890000	-32.889000	46.778000	-13.889000	143.110000	0.185540	-2.344200
5.000000	129.000000	136.000000	9.000000	0.000000	0.000000	2.000000	1.555600	0.833330	0.122220	6.185200	3.666700	10.667000	4.222200	-7.555600	13.444000	-5.888900	10.667000	0.657740	-2.175300
2.000000	143.000000	34.000000	9.000000	0.000000	0.000000	1.055500	0.928960	1.388900	0.879810	125.480000	113.670000	142.000000	120.780000	-35.444000	49.556000	-14.111000	142.000000	0.199520	-2.357300
2.000000	73.000000	31.000000	9.000000	0.000000	0.000000	0.555560	0.455420	0.888890	0.344260	126.850000	115.560000	143.110000	121.890000	-33.889000	48.778000	-14.889000	143.110000	0.192460	-2.334800
2.000000	173.000000	113.000000	9.000000	0.000000	0.000000	0.500000	0.300000	1.333300	1.066700	133.110000	124.670000	145.670000	129.000000	-25.333000	37.667000	-12.333000	145.670000	0.144130	-2.309600
2.000000	189.000000	39.000000	9.000000	0.000000	0.000000	1.055500	0.574140	0.777780	0.583730	124.190000	113.890000	140.330000	118.330000	-30.889000	48.444000	-17.556000	140.330000	0.188390	-2.268100
2.000000	206.000000	30.000000	9.000000	0.000000	0.000000	0.777780	0.501850	0.833330	0.547720	123.330000	112.780000	139.670000	117.560000	-31.667000	49.000000	-17.333000	139.670000	0.192510	-2.279500
4.000000	129.000000	157.000000	9.000000	0.000000	0.000000	2.444400	3.540700	2.222200	1.718500	23.148000	18.222000	32.000000	19.222000	-14.778000	26.556000	-11.778000	32.000000	0.430240	-2.169400
2.000000	127.000000	57.000000	9.000000	0.111110	0.000000	0.944440	0.712330	1.611100	1.103900	124.260000	113.000000	140.330000	119.440000	-33.778000	48.222000	-14.444000	140.330000	0.194750	-2.341200
1.000000	95.000000	100.000000	9.000000	0.111110	0.000000	0.722220	0.107410	1.222200	1.140700	21.074000	21.667000	26.000000	15.556000	1.777800	14.778000	-16.556000	26.000000	0.401040	-1.477000
1.000000	194.000000	118.000000	9.000000	0.000000	0.000000	0.444440	0.118520	0.444440	0.162960	6.259300	7.555600	7.666700	3.555600	3.888900	4.222200	-8.111100	7.777800	0.543870	-1.076200
6.000000	52.000000	196.000000	9.000000	0.000000	0.000000	1.444400	1.327800	6.777800	4.188200	46.074000	40.444000	57.111000	40.667000	-16.889000	33.111000	-16.222000	57.111000	0.294050	-2.105700
6.000000	36.000000	207.000000	9.000000	0.000000	0.000000	2.722200	3.179200	6.444400	2.802100	56.815000	50.444000	70.111000	49.889000	-19.111000	39.889000	-20.778000	70.111000	0.290670	-2.062700
3.000000	113.000000	132.000000	9.000000	0.000000	0.000000	0.444440	0.344260	0.388890	0.534030	1.296300	0.000000	3.444400	0.444440	-3.888900	6.444400	-2.555600	3.444400	1.000000	-2.204800
7.000000	245.000000	176.000000	9.000000	0.000000	0.000000	1.000000	0.516400	1.000000	0.557770	18.482000	15.111000	17.000000	23.333000	-10.111000	-4.444400	14.556000	23.333000	0.352070	2.332200
2.000000	41.000000	93.000000	9.000000	0.000000	0.000000	0.722220	0.151850	1.055500	1.396300	112.300000	103.890000	128.000000	105.000000	-25.222000	47.111000	-21.889000	128.000000	0.188310	-2.141400
5.000000	121.000000	134.000000	9.000000	0.000000	0.000000	0.222220	0.029630	0.833330	0.077778	1.666700	0.666670	4.000000	0.333330	-3.000000	7.000000	-4.000000	4.000000	0.937040	-2.013100
4.000000	160.000000	73.000000	9.000000	0.111110	0.000000	0.944440	0.329630	0.777780	0.651850	58.815000	54.000000	70.111000	52.333000	-14.444000	33.889000	-19.444000	70.111000	0.253360	-1.996900
7.000000	212.000000	160.000000	9.000000	0.000000	0.000000	1.444400	1.293900	1.444400	1.772200	23.259000	17.778000	23.444000	28.556000	-16.444000	0.555560	15.889000	28.556000	0.378220	2.642600
7.000000	225.000000	244.000000	9.000000	0.000000	0.000000	3.388900	2.195100	3.000000	1.520200	12.259000	10.333000	9.333300	17.111000	-5.777800	-8.777800	14.556000	17.111000	0.480150	1.987900
4.000000	144.000000	139.000000	9.000000	0.000000	0.000000	5.500000	3.944400	1.388900	0.596290	64.667000	57.889000	78.778000	57.333000	-20.333000	42.333000	-22.000000	78.778000	0.275690	-2.065500
2.000000	228.000000	20.000000	9.000000	0.000000	0.000000	1.055500	0.490660	0.833330	0.752770	125.000000	114.000000	140.560000	120.440000	-33.000000	46.667000	-13.667000	140.560000	0.188890	-2.348000
1.000000	149.000000	77.000000	9.000000	0.000000	0.000000	2.111100	3.940700	2.444400	6.029600	24.482000	23.444000	31.556000	18.444000	-3.111100	21.222000	-18.111000	31.556000	0.415740	-1.689500
1.000000	100.000000	111.000000	9.000000	0.000000	0.000000	1.611100	0.907410	1.611100	0.818520	19.926000	19.778000	24.889000	15.111000	-0.444440	14.889000	-14.444000	24.889000	0.391700	-1.581400
7.000000	93.000000	231.000000	9.000000	0.000000	0.000000	2.444400	2.429600	2.666700	3.155600	12.296000	8.777800	11.111000	17.000000	-10.556000	-3.555600	14.111000	17.000000	0.485220	2.391300
6.000000	169.000000	184.000000	9.000000	0.111110	0.000000	1.222200	0.544330	2.500000	1.929300	56.259000	51.222000	69.000000	48.556000	-15.111000	38.222000	-23.111000	69.000000	0.295600	-1.958000
5.000000	184.000000	91.000000	9.000000	0.000000	0.000000	1.222200	0.385190	0.388890	0.107410	24.074000	17.778000	34.889000	19.556000	-18.889000	32.444000	-13.556000	34.889000	0.489990	-2.202400
3.000000	196.000000	100.000000	9.000000	0.000000	0.000000	7.277800	83.352000	5.777800	68.874000	8.148100	4.666700	13.333000	6.444400	-10.444000	15.556000	-5.111100	13.333000	0.738030	-2.289900
3.000000	41.000000	75.000000	9.000000	0.000000	0.111110	15.389000	19.136000	26.611000	31.714000	55.000000	47.444000	65.444000	52.111000	-22.667000	31.333000	-8.666700	65.444000	0.297800	-2.356700
3.000000	59.000000	99.000000	9.000000	0.000000	0.000000	0.777780	0.829630	1.000000	0.355560	2.037000	0.111110	5.555600	0.444440	-5.777800	10.556000	-4.777800	5.555600	0.986110	-2.149700
4.000000	219.000000	80.000000	9.000000	0.000000	0.000000	1.277800	0.329630	0.666670	0.933330	39.704000	36.333000	48.222000	34.556000	-10.111000	25.556000	-15.444000	48.222000	0.282960	-1.962700
1.000000	2.000000	44.000000	9.000000	0.000000	0.000000	2.166700	2.388900	2.388900	1.529600	18.741000	17.333000	25.222000	13.667000	-4.222200	19.444000	-15.222000	25.222000	0.457680	-1.753700
5.000000	57.000000	89.000000	9.000000	0.000000	0.000000	1.722200	1.306700	6.166700	4.703400	17.000000	13.000000	24.556000	13.444000	-12.000000	22.667000	-10.667000	24.556000	0.477490	-2.129800
2.000000	66.000000	41.000000	9.000000	0.000000	0.000000	0.611110	0.327730	0.388890	0.327730	109.700000	95.111000	128.890000	105.110000	-43.778000	57.556000	-13.778000	128.890000	0.262050	-2.404700
2.000000	35.000000	67.000000	9.000000	0.111110	0.000000	2.666700	1.135300	3.833300	1.940800	106.070000	92.111000	125.560000	100.560000	-41.889000	58.444000	-16.556000	125.560000	0.266440	-2.357300
7.000000	222.000000	244.000000	9.000000	0.111110	0.000000	2.944400	0.640740	2.277800	2.151900	10.370000	9.666700	9.777800	11.667000	-2.111100	-1.777800	3.888900	11.889000	0.226480	2.323400
3.000000	76.000000	106.000000	9.000000	0.000000	0.000000	1.833300	3.544400	2.222200	3.718500	3.666700	1.000000	7.888900	2.111100	-8.000000	12.667000	-4.666700	7.888900	0.903570	-2.255500
2.000000	121.000000	82.000000	9.000000	0.000000	0.000000	0.555560	0.344270	0.611110	0.443050	106.520000	92.889000	125.890000	100.780000	-40.889000	58.111000	-17.222000	125.890000	0.262090	-2.344900
7.000000	63.000000	201.000000	9.000000	0.000000	0.000000	1.444400	0.918520	0.944440	0.551850	7.777800	6.222200	5.555600	11.556000	-4.666700	-6.666700	11.333000	11.556000	0.543200	1.983000
3.000000	54.000000	91.000000	9.000000	0.000000	0.000000	1.444400	1.540700	0.833330	0.255560	3.259300	0.555560	8.000000	1.222200	-8.111100	14.222000	-6.111100	8.000000	0.944810	-2.186700
6.000000	187.000000	180.000000	9.000000	0.000000	0.000000	4.055600	2.984500	3.333300	3.197200	62.074000	54.889000	77.556000	53.778000	-21.556000	46.444000	-24.889000	77.556000	0.306910	-2.044200
2.000000	37.000000	61.000000	9.000000	0.000000	0.000000	0.611110	0.490650	0.555560	0.272160	109.070000	95.111000	128.330000	103.780000	-41.889000	57.778000	-15.889000	128.330000	0.258870	-2.367400
7.000000	73.000000	164.000000	9.000000	0.000000	0.000000	0.944440	0.574130	1.888900	1.047000	23.148000	21.778000	19.111000	28.556000	-4.111100	-12.111000	16.222000	28.556000	0.330340	1.798300
5.000000	168.000000	40.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.000000	79.000000	62.000000	9.000000	0.000000	0.000000	0.555560	0.385180	0.888890	0.607400	110.190000	100.670000	127.110000	102.780000	-28.556000	50.778000	-22.222000	127.110000	0.208010	-2.178200
3.000000	93.000000	147.000000	9.000000	0.000000	0.000000	3.055600	3.586500	3.555600	3.215700	7.703700	6.444400	9.888900	6.777800	-3.777800	6.555600	-2.777800	9.888900	0.349470	-2.064500
1.000000	23.000000	147.000000	9.000000	0.000000	0.000000	0.333330	0.133330	0.722220	0.418520	4.592600	4.111100	7.444400	2.222200	-1.444400	8.555600	-7.111100	7.666700	0.698440	-1.561700
4.000000	66.000000	160.000000	9.000000	0.000000	0.000000	3.000000	4.044500	2.777800	0.429630	22.852000	18.222000	31.556000	18.778000	-13.889000	26.111000	-12.222000	31.556000	0.426010	-2.138700
6.000000	62.000000	177.000000	9.000000	0.000000	0.000000	1.277800	0.879820	1.666700	0.942810	51.074000	46.333000	63.111000	43.778000	-14.222000	36.111000	-21.889000	63.111000	0.306220	-1.956000
7.000000	114.000000	181.000000	9.000000	0.000000	0.000000	1.111100	0.385190	0.888890	1.096300	19.926000	15.889000	18.778000	25.111000	-12.111000	-3.444400	15.556000	25.111000	0.366580	2.420800
5.000000	189.000000	141.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.000000	231.000000	91.000000	9.000000	0.000000	0.000000	0.500000	0.278890	0.555560	0.172130	6.000000	4.555600	9.777800	3.666700	-4.333300	11.333000	-7.000000	9.777800	0.620650	-1.934900
1.000000	146.000000	124.000000	9.000000	0.000000	0.000000	0.500000	0.166670	0.388890	0.107410	6.037000	7.444400	7.333300	3.333300	4.222200	3.888900	-8.111100	7.666700	0.563490	-1.024700
5.000000	166.000000	110.000000	9.000000	0.000000	0.111110	0.611110	0.240740	2.111100	2.296300	29.296000	23.000000	40.444000	24.444000	-18.889000	33.444000	-14.556000	40.444000	0.431830	-2.182000
2.000000	175.000000	14.000000	9.000000	0.000000	0.000000	0.888890	0.807370	1.222200	0.779360	113.810000	100.110000	132.110000	109.220000	-41.111000	54.889000	-13.778000	132.110000	0.242160	-2.391100
7.000000	124.000000	201.000000	9.000000	0.000000	0.000000	1.944400	1.959800	2.055600	1.306700	17.889000	14.000000	14.889000	24.778000	-11.667000	-9.000000	20.667000	24.778000	0.439720	2.177000
7.000000	44.000000	162.000000	9.000000	0.000000	0.000000	0.888890	0.455420	1.944400	1.356700	24.518000	19.556000	24.111000	29.889000	-14.889000	-1.222200	16.111000	29.889000	0.347030	2.557400
5.000000	94.000000	140.000000	9.000000	0.000000	0.000000	0.166670	0.033333	0.333330	0.044444	3.037000	1.777800	6.111100	1.222200	-3.777800	9.222200	-5.444400	6.111100	0.797880	-1.985800
5.000000	177.000000	130.000000	9.000000	0.000000	0.000000	0.055556	0.136080	0.222220	0.272170	1.185200	0.666670	2.888900	0.000000	-1.555600	5.111100	-3.555600	2.888900	1.000000	-1.861200
7.000000	38.000000	241.000000	9.000000	0.000000	0.000000	2.055600	0.574130	1.555600	1.424600	14.333000	10.889000	14.000000	18.111000	-10.333000	-1.000000	11.333000	18.111000	0.399900	2.544100
3.000000	94.000000	144.000000	9.000000	0.000000	0.000000	0.444440	0.118520	0.500000	0.166670	1.148200	0.000000	3.444400	0.000000	-3.444400	6.888900	-3.444400	3.444400	1.000000	-2.094400
1.000000	97.000000	130.000000	9.000000	0.000000	0.000000	0.722220	0.507410	1.055600	0.685190	5.851800	7.333300	6.888900	3.333300	4.444400	3.111100	-7.555600	7.666700	0.570110	-0.963050
2.000000	96.000000	13.000000	9.000000	0.000000	0.000000	0.833330	0.477780	0.555560	0.207410	131.780000	122.110000	144.780000	128.440000	-29.000000	39.000000	-10.000000	144.780000	0.156570	-2.386200
3.000000	26.000000	120.000000	9.000000	0.000000	0.000000	0.777780	1.274100	0.833330	1.055600	1.333300	0.111110	3.333300	0.555560	-3.666700	6.000000	-2.333300	3.333300	0.984130	-2.178800
6.000000	149.000000	182.000000	9.000000	0.111110	0.000000	3.111100	3.208800	7.000000	5.649000	39.852000	37.222000	47.333000	35.000000	-7.888900	22.444000	-14.556000	47.333000	0.247790	-1.868300
6.000000	203.000000	182.000000	9.000000	0.000000	0.000000	3.722200	2.577000	3.611100	1.705100	54.926000	49.444000	68.111000	47.222000	-16.444000	39.556000	-23.111000	68.111000	0.306720	-1.980400
1.000000	156.000000	123.000000	9.000000	0.000000	0.000000	0.388890	0.151850	0.388890	0.062963	6.111100	8.000000	6.777800	3.555600	5.666700	2.000000	-7.666700	8.000000	0.555780	-0.761650
4.000000	147.000000	87.000000	9.000000	0.000000	0.000000	6.833300	6.619000	1.555600	1.695300	43.333000	37.889000	54.889000	37.222000	-16.333000	34.667000	-18.333000	54.889000	0.319710	-2.050400
6.000000	112.000000	197.000000	9.000000	0.000000	0.000000	4.222200	2.993800	4.944400	3.122800	50.333000	44.667000	62.222000	44.111000	-17.000000	35.667000	-18.667000	62.222000	0.296330	-2.071200
3.000000	55.000000	93.000000	9.000000	0.111110	0.000000	0.833330	0.300000	1.388900	1.796300	3.000000	0.555560	7.222200	1.222200	-7.333300	12.667000	-5.333300	7.222200	0.935670	-2.183600
1.000000	138.000000	116.000000	9.000000	0.000000	0.000000	0.611110	0.151850	0.444440	0.207410	6.481500	7.555600	8.222200	3.666700	3.222200	5.222200	-8.444400	8.333300	0.559170	-1.191100
4.000000	59.000000	139.000000	9.000000	0.000000	0.000000	6.888900	6.963000	1.666700	0.800000	16.370000	12.444000	23.667000	13.000000	-11.778000	21.889000	-10.111000	23.667000	0.482730	-2.118200
1.000000	33.000000	117.000000	9.000000	0.000000	0.000000	0.500000	0.122220	1.000000	0.311110	6.444400	7.333300	8.222200	3.777800	2.666700	5.333300	-8.000000	8.222200	0.538580	-1.233300
5.000000	33.000000	99.000000	9.000000	0.000000	0.000000	1.555600	1.259000	2.444400	1.128700	15.482000	11.222000	23.778000	11.444000	-12.778000	24.889000	-12.111000	23.778000	0.541480	-2.112500
7.000000	215.000000	235.000000	9.000000	0.000000	0.000000	1.388900	1.062800	1.055600	0.490650	9.185200	6.777800	8.000000	12.778000	-7.222200	-3.555600	10.778000	12.778000	0.482190	2.310800
5.000000	123.000000	152.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.000000	1.000000	115.000000	9.000000	0.111110	0.000000	1.833300	2.388900	2.222200	4.963000	16.556000	15.667000	21.778000	12.222000	-2.666700	15.667000	-13.000000	21.889000	0.425540	-1.548000
6.000000	110.000000	196.000000	9.000000	0.000000	0.111110	3.666700	1.861900	6.888900	4.861000	52.481000	46.889000	65.000000	45.556000	-16.778000	37.556000	-20.778000	65.000000	0.297630	-2.022600
2.000000	108.000000	75.000000	9.000000	0.111110	0.000000	0.666670	0.471400	11.111000	10.015000	116.700000	105.890000	133.000000	111.220000	-32.444000	48.889000	-16.444000	133.000000	0.202990	-2.295500
4.000000	239.000000	137.000000	9.000000	0.000000	0.000000	1.777800	1.360800	3.444400	1.088700	40.852000	39.889000	45.333000	37.333000	-2.888900	13.444000	-10.556000	45.333000	0.176070	-1.758000
2.000000	245.000000	18.000000	9.000000	0.000000	0.000000	1.000000	1.022200	1.166700	0.211110	137.890000	131.440000	147.890000	134.330000	-19.333000	30.000000	-10.667000	147.890000	0.111220	-2.275100
7.000000	170.000000	185.000000	9.000000	0.000000	0.000000	0.611110	0.443050	1.444400	1.047000	10.741000	8.111100	9.777800	14.333000	-7.888900	-2.888900	10.778000	14.333000	0.435180	2.362800
4.000000	227.000000	44.000000	9.000000	0.111110	0.000000	0.555560	0.403690	1.611100	0.998150	47.815000	42.889000	58.000000	42.556000	-14.778000	30.556000	-15.778000	58.000000	0.271990	-2.070500
1.000000	239.000000	122.000000	9.000000	0.000000	0.000000	0.277780	0.062963	0.333330	0.177780	5.555600	7.000000	6.666700	3.000000	4.333300	3.333300	-7.666700	7.222200	0.581350	-0.953440
2.000000	181.000000	15.000000	9.000000	0.000000	0.000000	0.833340	0.211110	1.444400	1.229600	140.300000	133.890000	149.560000	137.440000	-19.222000	27.778000	-8.555600	149.560000	0.104640	-2.330600
4.000000	120.000000	102.000000	9.000000	0.000000	0.000000	0.777780	0.162960	0.666670	0.177780	63.481000	56.778000	77.111000	56.556000	-20.111000	40.889000	-20.778000	77.111000	0.269380	-2.083000
4.000000	198.000000	127.000000	9.000000	0.000000	0.000000	2.444400	4.385200	8.555600	59.541000	40.741000	38.000000	48.222000	36.000000	-8.222200	22.444000	-14.222000	48.222000	0.249000	-1.908300
4.000000	233.000000	154.000000	9.000000	0.000000	0.000000	3.722200	11.618000	0.666670	0.577780	33.000000	25.111000	46.556000	27.333000	-23.667000	40.667000	-17.000000	46.556000	0.458780	-2.202700
6.000000	170.000000	189.000000	9.000000	0.000000	0.000000	2.277800	1.323600	2.444400	1.784700	51.111000	45.778000	63.333000	44.222000	-16.000000	36.667000	-20.667000	63.333000	0.301350	-2.008900
4.000000	37.000000	124.000000	9.000000	0.000000	0.111110	1.500000	1.011100	2.444400	1.807400	54.333000	49.444000	65.222000	48.333000	-14.667000	32.667000	-18.000000	65.222000	0.258540	-2.030100
4.000000	38.000000	94.000000	9.000000	0.111110	0.000000	1.388900	1.041700	0.888890	0.779360	68.111000	61.111000	82.667000	60.556000	-21.000000	43.667000	-22.667000	82.667000	0.267260	-2.068500
3.000000	14.000000	71.000000	9.000000	0.000000	0.000000	13.056000	10.383000	21.889000	16.536000	31.852000	25.556000	40.222000	29.778000	-18.889000	25.111000	-6.222200	40.222000	0.395670	-2.401800
3.000000	104.000000	134.000000	9.000000	0.000000	0.000000	0.500000	0.182570	0.833330	0.278890	1.777800	0.111110	3.888900	1.333300	-5.000000	6.333300	-1.333300	3.888900	0.977780	-2.422500
7.000000	159.000000	180.000000	9.000000	0.111110	0.000000	1.555600	0.874070	3.277800	3.396300	21.259000	18.111000	18.111000	27.556000	-9.444400	-9.444400	18.889000	27.556000	0.358860	2.113900
5.000000	170.000000	154.000000	9.000000	0.000000	0.000000	0.111110	0.172130	0.055556	0.136080	0.074074	0.000000	0.222220	0.000000	-0.222220	0.444440	-0.222220	0.222220	0.222220	-2.094400
3.000000	6.000000	81.000000	9.000000	0.000000	0.111110	4.111100	8.740800	5.722200	28.507000	12.482000	7.666700	18.889000	10.889000	-14.444000	19.222000	-4.777800	18.889000	0.628160	-2.388600
4.000000	118.000000	126.000000	9.000000	0.000000	0.000000	0.666670	0.400000	1.833300	2.122200	20.556000	16.111000	28.667000	16.889000	-13.333000	24.333000	-11.000000	28.667000	0.437080	-2.158800
